"variable" "sex" "age_group" "ht.code" "count_n_" "year" "n_denom" "rate_strat" "aggr_level"
"prevalence" "m" "6-7" 2 223 2017 67553 330.111171968676 "age_group"
"prevalence" "m" "6-7" 3 151 2017 67553 223.528192678341 "age_group"
"prevalence" "m" "6-7" 4 1038 2017 67553 1536.571284769 "age_group"
"prevalence" "m" "8-9" 1 610 2017 69593 876.524937852945 "age_group"
"prevalence" "m" "8-9" 2 226 2017 69593 324.745304843878 "age_group"
"prevalence" "m" "8-9" 3 127 2017 69593 182.489618208728 "age_group"
"prevalence" "m" "8-9" 4 963 2017 69593 1383.75986090555 "age_group"
"prevalence" "m" "10-11" 1 485 2017 69029 702.603253704965 "age_group"
"prevalence" "m" "10-11" 2 266 2017 69029 385.345289660867 "age_group"
"prevalence" "m" "10-11" 3 156 2017 69029 225.991974387576 "age_group"
"prevalence" "m" "10-11" 4 907 2017 69029 1313.94051775341 "age_group"
"prevalence" "m" "12-13" 1 474 2017 68579 691.173682905846 "age_group"
"prevalence" "m" "12-13" 2 264 2017 68579 384.957494276674 "age_group"
"prevalence" "m" "12-13" 3 144 2017 68579 209.976815060004 "age_group"
"prevalence" "m" "12-13" 4 882 2017 68579 1286.10799224252 "age_group"
"prevalence" "m" "14-15" 1 408 2017 68537 595.298889650846 "age_group"
"prevalence" "m" "14-15" 2 300 2017 68537 437.719771802092 "age_group"
"prevalence" "m" "14-15" 3 144 2017 68537 210.105490465004 "age_group"
"prevalence" "m" "14-15" 4 852 2017 68537 1243.12415191794 "age_group"
"prevalence" "m" "16-17" 1 377 2017 71118 530.104896088191 "age_group"
"prevalence" "m" "16-17" 2 321 2017 71118 451.362524255463 "age_group"
"prevalence" "m" "16-17" 3 141 2017 71118 198.262043364549 "age_group"
"prevalence" "m" "16-17" 4 839 2017 71118 1179.7294637082 "age_group"
"prevalence" "m" "18+" 1 4263 2017 2261391 188.512291770861 "age_group"
"prevalence" "m" "18+" 2 4433 2017 2261391 196.029788745069 "age_group"
"prevalence" "m" "18+" 3 1757 2017 2261391 77.695542256956 "age_group"
"prevalence" "m" "18+" 4 10453 2017 2261391 462.237622772886 "age_group"
"incidence" "f" "0-1" 1 270 2017 28814 937.044492260707 "age_group"
"incidence" "f" "0-1" 2 99 2017 28814 343.582980495592 "age_group"
"incidence" "f" "0-1" 3 39 2017 28814 135.350871104324 "age_group"
"incidence" "f" "0-1" 4 408 2017 28814 1415.97834386062 "age_group"
"incidence" "f" "2-3" 1 10 2017 56715 17.6320197478621 "age_group"
"incidence" "f" "2-3" 2 16 2017 56715 28.2112315965794 "age_group"
"incidence" "f" "2-3" 3 NA 2017 56715 NA "age_group"
"incidence" "f" "2-3" 4 26 2017 56715 45.8432513444415 "age_group"
"incidence" "f" "4-5" 1 NA 2017 59320 NA "age_group"
"incidence" "f" "4-5" 2 NA 2017 59320 NA "age_group"
"incidence" "f" "4-5" 3 NA 2017 59320 NA "age_group"
"incidence" "f" "4-5" 4 17 2017 59320 28.658125421443 "age_group"
"incidence" "f" "6-7" 1 NA 2017 64098 NA "age_group"
"incidence" "f" "6-7" 2 13 2017 64098 20.2814440388156 "age_group"
"incidence" "f" "6-7" 3 NA 2017 64098 NA "age_group"
"incidence" "f" "6-7" 4 19 2017 64098 29.6421105182689 "age_group"
"incidence" "f" "8-9" 1 NA 2017 65714 NA "age_group"
"incidence" "f" "8-9" 2 10 2017 65714 15.2174574672064 "age_group"
"incidence" "f" "8-9" 3 NA 2017 65714 NA "age_group"
"incidence" "f" "8-9" 4 12 2017 65714 18.2609489606477 "age_group"
"incidence" "f" "10-11" 1 NA 2017 65865 NA "age_group"
"incidence" "f" "10-11" 2 NA 2017 65865 NA "age_group"
"incidence" "f" "10-11" 3 NA 2017 65865 NA "age_group"
"incidence" "f" "10-11" 4 15 2017 65865 22.7738556137554 "age_group"
"incidence" "f" "12-13" 1 NA 2017 65401 NA "age_group"
"incidence" "f" "12-13" 2 18 2017 65401 27.5225149462546 "age_group"
"incidence" "f" "12-13" 3 NA 2017 65401 NA "age_group"
"incidence" "f" "12-13" 4 22 2017 65401 33.6386293787557 "age_group"
"incidence" "f" "14-15" 1 NA 2017 65217 NA "age_group"
"incidence" "f" "14-15" 2 NA 2017 65217 NA "age_group"
"incidence" "f" "14-15" 3 NA 2017 65217 NA "age_group"
"incidence" "f" "14-15" 4 10 2017 65217 15.3334253338853 "age_group"
"incidence" "f" "16-17" 1 NA 2017 67982 NA "age_group"
"incidence" "f" "16-17" 2 NA 2017 67982 NA "age_group"
"incidence" "f" "16-17" 3 NA 2017 67982 NA "age_group"
"incidence" "f" "16-17" 4 NA 2017 67982 NA "age_group"
"incidence" "f" "18+" 1 39 2017 2319384 1.68148094494055 "age_group"
"incidence" "f" "18+" 2 78 2017 2319384 3.36296188988111 "age_group"
"incidence" "f" "18+" 3 13 2017 2319384 0.560493648313518 "age_group"
"incidence" "f" "18+" 4 130 2017 2319384 5.60493648313518 "age_group"
"incidence" "m" "0-1" 1 304 2017 30286 1003.76411543287 "age_group"
"incidence" "m" "0-1" 2 117 2017 30286 386.317110215941 "age_group"
"incidence" "m" "0-1" 3 44 2017 30286 145.281648286337 "age_group"
"incidence" "m" "0-1" 4 465 2017 30286 1535.36287393515 "age_group"
"incidence" "m" "2-3" 1 NA 2017 59721 NA "age_group"
"incidence" "m" "2-3" 2 15 2017 59721 25.1167930878585 "age_group"
"incidence" "m" "2-3" 3 NA 2017 59721 NA "age_group"
"incidence" "m" "2-3" 4 25 2017 59721 41.8613218130976 "age_group"
"incidence" "m" "4-5" 1 NA 2017 62378 NA "age_group"
"incidence" "m" "4-5" 2 22 2017 62378 35.2688447850204 "age_group"
"incidence" "m" "4-5" 3 NA 2017 62378 NA "age_group"
"incidence" "m" "4-5" 4 33 2017 62378 52.9032671775305 "age_group"
"incidence" "m" "6-7" 1 NA 2017 67553 NA "age_group"
"incidence" "m" "6-7" 2 NA 2017 67553 NA "age_group"
"incidence" "m" "6-7" 3 NA 2017 67553 NA "age_group"
"incidence" "m" "6-7" 4 13 2017 67553 19.2441490385327 "age_group"
"incidence" "m" "8-9" 1 NA 2017 69593 NA "age_group"
"incidence" "m" "8-9" 2 16 2017 69593 22.9908180420445 "age_group"
"incidence" "m" "8-9" 3 NA 2017 69593 NA "age_group"
"incidence" "m" "8-9" 4 23 2017 69593 33.0493009354389 "age_group"
"incidence" "m" "10-11" 1 NA 2017 69029 NA "age_group"
"incidence" "m" "10-11" 2 13 2017 69029 18.832664532298 "age_group"
"incidence" "m" "10-11" 3 NA 2017 69029 NA "age_group"
"incidence" "m" "10-11" 4 16 2017 69029 23.1786640397514 "age_group"
"incidence" "m" "12-13" 1 NA 2017 68579 NA "age_group"
"incidence" "m" "12-13" 2 12 2017 68579 17.498067921667 "age_group"
"incidence" "m" "12-13" 3 NA 2017 68579 NA "age_group"
"incidence" "m" "12-13" 4 16 2017 68579 23.3307572288893 "age_group"
"incidence" "m" "14-15" 1 NA 2017 68537 NA "age_group"
"incidence" "m" "14-15" 2 13 2017 68537 18.9678567780907 "age_group"
"incidence" "m" "14-15" 3 NA 2017 68537 NA "age_group"
"incidence" "m" "14-15" 4 15 2017 68537 21.8859885901046 "age_group"
"incidence" "m" "16-17" 1 NA 2017 71118 NA "age_group"
"incidence" "m" "16-17" 2 NA 2017 71118 NA "age_group"
"incidence" "m" "16-17" 3 NA 2017 71118 NA "age_group"
"incidence" "m" "16-17" 4 14 2017 71118 19.6855929581822 "age_group"
"incidence" "m" "18+" 1 18 2017 2261391 0.795970267857261 "age_group"
"incidence" "m" "18+" 2 48 2017 2261391 2.1225873809527 "age_group"
"incidence" "m" "18+" 3 NA 2017 2261391 NA "age_group"
"incidence" "m" "18+" 4 70 2017 2261391 3.09543993055602 "age_group"
"prevalence" "f" "0-1" 1 295 2018 30224 976.045526733722 "age_group"
"prevalence" "f" "0-1" 2 66 2018 30224 218.369507676019 "age_group"
"prevalence" "f" "0-1" 3 35 2018 30224 115.802011646374 "age_group"
"prevalence" "f" "0-1" 4 396 2018 30224 1310.21704605611 "age_group"
"prevalence" "f" "2-3" 1 570 2018 57549 990.46030339363 "age_group"
"prevalence" "f" "2-3" 2 160 2018 57549 278.023944812247 "age_group"
"prevalence" "f" "2-3" 3 109 2018 57549 189.403812403343 "age_group"
"prevalence" "f" "2-3" 4 839 2018 57549 1457.88806060922 "age_group"
"prevalence" "f" "4-5" 1 578 2018 57710 1001.55952174666 "age_group"
"prevalence" "f" "4-5" 2 182 2018 57710 315.369953214348 "age_group"
"prevalence" "f" "4-5" 3 94 2018 57710 162.883382429388 "age_group"
"prevalence" "f" "4-5" 4 854 2018 57710 1479.8128573904 "age_group"
"prevalence" "f" "6-7" 1 616 2018 62589 984.1985013341 "age_group"
"prevalence" "f" "6-7" 2 198 2018 62589 316.349518285961 "age_group"
"prevalence" "f" "6-7" 3 95 2018 62589 151.783859783668 "age_group"
"prevalence" "f" "6-7" 4 909 2018 62589 1452.33187940373 "age_group"
"prevalence" "f" "8-9" 1 623 2018 65081 957.26863447089 "age_group"
"prevalence" "f" "8-9" 2 212 2018 65081 325.747914137767 "age_group"
"prevalence" "f" "8-9" 3 111 2018 65081 170.556690892887 "age_group"
"prevalence" "f" "8-9" 4 946 2018 65081 1453.57323950154 "age_group"
"prevalence" "f" "10-11" 1 608 2018 65987 921.393607831846 "age_group"
"prevalence" "f" "10-11" 2 199 2018 65987 301.574552563384 "age_group"
"prevalence" "f" "10-11" 3 110 2018 65987 166.699501416946 "age_group"
"prevalence" "f" "10-11" 4 917 2018 65987 1389.66766181218 "age_group"
"prevalence" "f" "12-13" 1 569 2018 65788 864.899373745972 "age_group"
"prevalence" "f" "12-13" 2 248 2018 65788 376.968444093148 "age_group"
"prevalence" "f" "12-13" 3 119 2018 65788 180.88405180276 "age_group"
"prevalence" "f" "12-13" 4 936 2018 65788 1422.75186964188 "age_group"
"prevalence" "f" "14-15" 1 491 2018 65119 754.004207681322 "age_group"
"prevalence" "f" "14-15" 2 249 2018 65119 382.376879251831 "age_group"
"prevalence" "f" "14-15" 3 105 2018 65119 161.24326233511 "age_group"
"prevalence" "f" "14-15" 4 845 2018 65119 1297.62434926826 "age_group"
"prevalence" "f" "16-17" 1 487 2018 67622 720.179823134483 "age_group"
"prevalence" "f" "16-17" 2 279 2018 67622 412.5876194138 "age_group"
"prevalence" "f" "16-17" 3 116 2018 67622 171.54180592115 "age_group"
"prevalence" "f" "16-17" 4 882 2018 67622 1304.30924846943 "age_group"
"prevalence" "f" "18+" 1 5430 2018 2336936 232.355528777853 "age_group"
"prevalence" "f" "18+" 2 4497 2018 2336936 192.431457258564 "age_group"
"prevalence" "f" "18+" 3 1906 2018 2336936 81.5597859761671 "age_group"
"prevalence" "f" "18+" 4 11833 2018 2336936 506.346772012584 "age_group"
"prevalence" "m" "0-1" 1 294 2018 32168 913.9517532952 "age_group"
"prevalence" "m" "0-1" 2 97 2018 32168 301.541904998757 "age_group"
"prevalence" "m" "0-1" 3 40 2018 32168 124.347177319075 "age_group"
"prevalence" "m" "0-1" 4 431 2018 32168 1339.84083561303 "age_group"
"prevalence" "m" "2-3" 1 555 2018 60713 914.137005254229 "age_group"
"prevalence" "m" "2-3" 2 192 2018 60713 316.241991006868 "age_group"
"prevalence" "m" "2-3" 3 129 2018 60713 212.47508770774 "age_group"
"prevalence" "m" "2-3" 4 876 2018 60713 1442.85408396884 "age_group"
"prevalence" "m" "4-5" 1 557 2018 60906 914.524020621942 "age_group"
"prevalence" "m" "4-5" 2 213 2018 60906 349.719239483795 "age_group"
"prevalence" "m" "4-5" 3 158 2018 60906 259.416149476242 "age_group"
"prevalence" "m" "4-5" 4 928 2018 60906 1523.65940958198 "age_group"
"prevalence" "m" "6-7" 1 635 2018 65317 972.181820965445 "age_group"
"prevalence" "m" "6-7" 2 228 2018 65317 349.066858551373 "age_group"
"prevalence" "m" "6-7" 3 169 2018 65317 258.738153926237 "age_group"
"prevalence" "m" "6-7" 4 1032 2018 65317 1579.98683344305 "age_group"
"prevalence" "m" "8-9" 1 684 2018 69154 989.096798449837 "age_group"
"prevalence" "m" "8-9" 2 248 2018 69154 358.619891835613 "age_group"
"prevalence" "m" "8-9" 3 127 2018 69154 183.648089770657 "age_group"
"prevalence" "m" "8-9" 4 1059 2018 69154 1531.36478005611 "age_group"
"prevalence" "m" "10-11" 1 508 2018 69559 730.315271927429 "age_group"
"prevalence" "m" "10-11" 2 270 2018 69559 388.159691772452 "age_group"
"prevalence" "m" "10-11" 3 148 2018 69559 212.769016230826 "age_group"
"prevalence" "m" "10-11" 4 926 2018 69559 1331.24397993071 "age_group"
"prevalence" "m" "12-13" 1 480 2018 68651 699.188649837584 "age_group"
"prevalence" "m" "12-13" 2 267 2018 68651 388.923686472156 "age_group"
"prevalence" "m" "12-13" 3 141 2018 68651 205.38666588979 "age_group"
"prevalence" "m" "12-13" 4 888 2018 68651 1293.49900219953 "age_group"
"prevalence" "m" "14-15" 1 460 2018 68654 670.026509744516 "age_group"
"prevalence" "m" "14-15" 2 292 2018 68654 425.321175750867 "age_group"
"prevalence" "m" "14-15" 3 150 2018 68654 218.486905351473 "age_group"
"prevalence" "m" "14-15" 4 902 2018 68654 1313.83459084686 "age_group"
"prevalence" "m" "16-17" 1 390 2018 70674 551.829527124544 "age_group"
"prevalence" "m" "16-17" 2 321 2018 70674 454.198149248663 "age_group"
"prevalence" "m" "16-17" 3 156 2018 70674 220.731810849817 "age_group"
"prevalence" "m" "16-17" 4 867 2018 70674 1226.75948722302 "age_group"
"prevalence" "m" "18+" 1 4560 2018 2279000 200.087757788504 "age_group"
"prevalence" "m" "18+" 2 4957 2018 2279000 217.507678806494 "age_group"
"prevalence" "m" "18+" 3 1840 2018 2279000 80.7371654234313 "age_group"
"prevalence" "m" "18+" 4 11357 2018 2279000 498.332602018429 "age_group"
"incidence" "f" "0-1" 1 321 2018 30224 1062.06987824246 "age_group"
"incidence" "f" "0-1" 2 82 2018 30224 271.307570142933 "age_group"
"incidence" "f" "0-1" 3 35 2018 30224 115.802011646374 "age_group"
"incidence" "f" "0-1" 4 438 2018 30224 1449.17946003176 "age_group"
"incidence" "f" "2-3" 1 13 2018 57549 22.5894455159951 "age_group"
"incidence" "f" "2-3" 2 NA 2018 57549 NA "age_group"
"incidence" "f" "2-3" 3 NA 2018 57549 NA "age_group"
"incidence" "f" "2-3" 4 22 2018 57549 38.228292411684 "age_group"
"incidence" "f" "4-5" 1 NA 2018 57710 NA "age_group"
"incidence" "f" "4-5" 2 NA 2018 57710 NA "age_group"
"incidence" "f" "4-5" 3 NA 2018 57710 NA "age_group"
"incidence" "f" "4-5" 4 NA 2018 57710 NA "age_group"
"incidence" "f" "6-7" 1 NA 2018 62589 NA "age_group"
"incidence" "f" "6-7" 2 NA 2018 62589 NA "age_group"
"incidence" "f" "6-7" 3 NA 2018 62589 NA "age_group"
"incidence" "f" "6-7" 4 11 2018 62589 17.5749732381089 "age_group"
"incidence" "f" "8-9" 1 NA 2018 65081 NA "age_group"
"incidence" "f" "8-9" 2 NA 2018 65081 NA "age_group"
"incidence" "f" "8-9" 3 NA 2018 65081 NA "age_group"
"incidence" "f" "8-9" 4 13 2018 65081 19.9751079424102 "age_group"
"incidence" "f" "10-11" 1 NA 2018 65987 NA "age_group"
"incidence" "f" "10-11" 2 NA 2018 65987 NA "age_group"
"incidence" "f" "10-11" 3 NA 2018 65987 NA "age_group"
"incidence" "f" "10-11" 4 11 2018 65987 16.6699501416946 "age_group"
"incidence" "f" "12-13" 1 NA 2018 65788 NA "age_group"
"incidence" "f" "12-13" 2 NA 2018 65788 NA "age_group"
"incidence" "f" "12-13" 3 NA 2018 65788 NA "age_group"
"incidence" "f" "12-13" 4 11 2018 65788 16.7203745363896 "age_group"
"incidence" "f" "14-15" 1 NA 2018 65119 NA "age_group"
"incidence" "f" "14-15" 2 NA 2018 65119 NA "age_group"
"incidence" "f" "14-15" 3 NA 2018 65119 NA "age_group"
"incidence" "f" "14-15" 4 NA 2018 65119 NA "age_group"
"incidence" "f" "16-17" 1 NA 2018 67622 NA "age_group"
"incidence" "f" "16-17" 2 11 2018 67622 16.2668953890746 "age_group"
"incidence" "f" "16-17" 3 NA 2018 67622 NA "age_group"
"incidence" "f" "16-17" 4 15 2018 67622 22.1821300760108 "age_group"
"incidence" "f" "18+" 1 44 2018 2336936 1.88280723134908 "age_group"
"incidence" "f" "18+" 2 45 2018 2336936 1.92559830478883 "age_group"
"incidence" "f" "18+" 3 12 2018 2336936 0.513492881277023 "age_group"
"incidence" "f" "18+" 4 101 2018 2336936 4.32189841741494 "age_group"
"incidence" "m" "0-1" 1 376 2018 32168 1168.8634667993 "age_group"
"incidence" "m" "0-1" 2 101 2018 32168 313.976622730664 "age_group"
"incidence" "m" "0-1" 3 46 2018 32168 142.999253916936 "age_group"
"incidence" "m" "0-1" 4 523 2018 32168 1625.8393434469 "age_group"
"incidence" "m" "2-3" 1 14 2018 60713 23.0593118442508 "age_group"
"incidence" "m" "2-3" 2 15 2018 60713 24.7064055474116 "age_group"
"incidence" "m" "2-3" 3 NA 2018 60713 NA "age_group"
"incidence" "m" "2-3" 4 32 2018 60713 52.7069985011447 "age_group"
"incidence" "m" "4-5" 1 NA 2018 60906 NA "age_group"
"incidence" "m" "4-5" 2 11 2018 60906 18.0606180015105 "age_group"
"incidence" "m" "4-5" 3 NA 2018 60906 NA "age_group"
"incidence" "m" "4-5" 4 21 2018 60906 34.4793616392474 "age_group"
"incidence" "m" "6-7" 1 NA 2018 65317 NA "age_group"
"incidence" "m" "6-7" 2 NA 2018 65317 NA "age_group"
"incidence" "m" "6-7" 3 NA 2018 65317 NA "age_group"
"incidence" "m" "6-7" 4 12 2018 65317 18.3719399237565 "age_group"
"incidence" "m" "8-9" 1 NA 2018 69154 NA "age_group"
"incidence" "m" "8-9" 2 12 2018 69154 17.3525754114006 "age_group"
"incidence" "m" "8-9" 3 NA 2018 69154 NA "age_group"
"incidence" "m" "8-9" 4 18 2018 69154 26.028863117101 "age_group"
"incidence" "m" "10-11" 1 NA 2018 69559 NA "age_group"
"incidence" "m" "10-11" 2 NA 2018 69559 NA "age_group"
"incidence" "m" "10-11" 3 NA 2018 69559 NA "age_group"
"incidence" "m" "10-11" 4 13 2018 69559 18.6891703445995 "age_group"
"incidence" "m" "12-13" 1 NA 2018 68651 NA "age_group"
"incidence" "m" "12-13" 2 11 2018 68651 16.0230732254446 "age_group"
"incidence" "m" "12-13" 3 NA 2018 68651 NA "age_group"
"incidence" "m" "12-13" 4 17 2018 68651 24.7629313484144 "age_group"
"incidence" "m" "14-15" 1 NA 2018 68654 NA "age_group"
"incidence" "m" "14-15" 2 14 2018 68654 20.3921111661374 "age_group"
"incidence" "m" "14-15" 3 NA 2018 68654 NA "age_group"
"incidence" "m" "14-15" 4 17 2018 68654 24.7618492731669 "age_group"
"incidence" "m" "16-17" 1 NA 2018 70674 NA "age_group"
"incidence" "m" "16-17" 2 10 2018 70674 14.1494750544755 "age_group"
"incidence" "m" "16-17" 3 NA 2018 70674 NA "age_group"
"incidence" "m" "16-17" 4 13 2018 70674 18.3943175708181 "age_group"
"incidence" "m" "18+" 1 36 2018 2279000 1.57964019306713 "age_group"
"incidence" "m" "18+" 2 49 2018 2279000 2.15006581834138 "age_group"
"incidence" "m" "18+" 3 NA 2018 2279000 NA "age_group"
"incidence" "m" "18+" 4 92 2018 2279000 4.03685827117157 "age_group"
"prevalence" "f" "0-1" 1 276 2019 30247 912.487188812114 "age_group"
"prevalence" "f" "0-1" 2 82 2019 30247 271.10126624128 "age_group"
"prevalence" "f" "0-1" 3 38 2019 30247 125.632294111813 "age_group"
"prevalence" "f" "0-1" 4 396 2019 30247 1309.22074916521 "age_group"
"prevalence" "f" "2-3" 1 619 2019 59318 1043.52810276813 "age_group"
"prevalence" "f" "2-3" 2 149 2019 59318 251.188509390067 "age_group"
"prevalence" "f" "2-3" 3 95 2019 59318 160.153747597694 "age_group"
"prevalence" "f" "2-3" 4 863 2019 59318 1454.87035975589 "age_group"
"prevalence" "f" "4-5" 1 564 2019 57243 985.273308526807 "age_group"
"prevalence" "f" "4-5" 2 175 2019 57243 305.714235801757 "age_group"
"prevalence" "f" "4-5" 3 91 2019 57243 158.971402616914 "age_group"
"prevalence" "f" "4-5" 4 830 2019 57243 1449.95894694548 "age_group"
"prevalence" "f" "6-7" 1 591 2019 59585 991.860367542167 "age_group"
"prevalence" "f" "6-7" 2 199 2019 59585 333.976671981203 "age_group"
"prevalence" "f" "6-7" 3 95 2019 59585 159.436099689519 "age_group"
"prevalence" "f" "6-7" 4 885 2019 59585 1485.27313921289 "age_group"
"prevalence" "f" "8-9" 1 647 2019 64627 1001.12955885311 "age_group"
"prevalence" "f" "8-9" 2 210 2019 64627 324.941587881226 "age_group"
"prevalence" "f" "8-9" 3 112 2019 64627 173.302180203321 "age_group"
"prevalence" "f" "8-9" 4 969 2019 64627 1499.37332693766 "age_group"
"prevalence" "f" "10-11" 1 616 2019 65951 934.02677745599 "age_group"
"prevalence" "f" "10-11" 2 219 2019 65951 332.064714712438 "age_group"
"prevalence" "f" "10-11" 3 110 2019 65951 166.790495974284 "age_group"
"prevalence" "f" "10-11" 4 945 2019 65951 1432.88198814271 "age_group"
"prevalence" "f" "12-13" 1 596 2019 66423 897.279556780031 "age_group"
"prevalence" "f" "12-13" 2 240 2019 66423 361.320626891288 "age_group"
"prevalence" "f" "12-13" 3 112 2019 66423 168.616292549268 "age_group"
"prevalence" "f" "12-13" 4 948 2019 66423 1427.21647622059 "age_group"
"prevalence" "f" "14-15" 1 548 2019 65804 832.776123032035 "age_group"
"prevalence" "f" "14-15" 2 258 2019 65804 392.073430186615 "age_group"
"prevalence" "f" "14-15" 3 118 2019 65804 179.320406054343 "age_group"
"prevalence" "f" "14-15" 4 924 2019 65804 1404.16995927299 "age_group"
"prevalence" "f" "16-17" 1 457 2019 66206 690.269764069722 "age_group"
"prevalence" "f" "16-17" 2 275 2019 66206 415.370208138235 "age_group"
"prevalence" "f" "16-17" 3 116 2019 66206 175.21070597831 "age_group"
"prevalence" "f" "16-17" 4 848 2019 66206 1280.85067818627 "age_group"
"prevalence" "f" "18+" 1 5825 2019 2351646 247.698845829687 "age_group"
"prevalence" "f" "18+" 2 4798 2019 2351646 204.027306831045 "age_group"
"prevalence" "f" "18+" 3 1985 2019 2351646 84.4089629136358 "age_group"
"prevalence" "f" "18+" 4 12608 2019 2351646 536.135115574368 "age_group"
"prevalence" "m" "0-1" 1 307 2019 31799 965.439164753609 "age_group"
"prevalence" "m" "0-1" 2 91 2019 31799 286.172521148464 "age_group"
"prevalence" "m" "0-1" 3 46 2019 31799 144.658637064059 "age_group"
